date,phc_id,state,medicine_name,weather_condition,temperature_c,local_festival,patient_footfall,daily_consumption_rate,stock_on_hand,predicted_days_to_stockout,critical_deficit_flag,nearest_hub_surplus,hub_distance_km
2023-12-23,PHC_025,Gujarat,ORS Packets,High Humidity,38.8,Local Fair,91,23,134,5.8,0,723,42.1
2023-12-23,PHC_027,Karnataka,ORS Packets,Heatwave,35.3,Local Fair,126,12,127,10.6,0,237,52.8
2023-12-23,PHC_029,Karnataka,Amoxicillin 500mg (Antibiotic),Heatwave,32.1,None,55,11,294,26.7,0,383,18.8
2023-12-23,PHC_029,Karnataka,Ceftriaxone 1g (Antibiotic),Heatwave,42.9,Diwali,190,71,174,2.5,1,387,61.9
2023-12-23,PHC_029,Karnataka,Snake Venom Antiserum,Heatwave,28.6,None,136,30,374,12.5,0,198,64.8
2023-12-23,PHC_032,Rajasthan,ORS Packets,Heatwave,39.8,Local Fair,75,25,45,1.8,1,45,44.3
2023-12-23,PHC_033,Karnataka,Rabies Immunoglobulin (ARV),Clear,40.6,Kumbh Mela,178,27,367,13.6,0,409,44.0
2023-12-23,PHC_035,Gujarat,Amoxicillin 500mg (Antibiotic),Heatwave,32.1,Kumbh Mela,104,39,38,1.0,1,761,53.1
2023-12-23,PHC_035,Gujarat,Amoxicillin 500mg (Antibiotic),Heatwave,29.3,Diwali,153,39,368,9.4,0,696,61.5
2023-12-23,PHC_036,Tamil Nadu,Oxytocin 10 IU (Maternal),Heatwave,26.4,None,127,45,4,0.1,1,130,15.0
2023-12-23,PHC_037,Rajasthan,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,37.7,Local Fair,122,26,81,3.1,1,423,75.0
2023-12-23,PHC_038,Rajasthan,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,34.1,Diwali,171,62,222,3.6,1,469,67.6
2023-12-23,PHC_039,Assam,Snake Venom Antiserum,Clear,31.4,Local Fair,134,22,88,4.0,1,963,32.6
2023-12-23,PHC_040,Bihar,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,33.7,Local Fair,157,22,252,11.5,0,601,75.9
2023-12-23,PHC_042,Rajasthan,Rabies Immunoglobulin (ARV),Clear,24.8,Kumbh Mela,139,37,346,9.4,0,626,44.8
2023-12-23,PHC_044,Uttar Pradesh,ORS Packets,Heatwave,24.5,Holi,76,18,350,19.4,0,430,24.1
2023-12-23,PHC_045,Maharashtra,Paracetamol 500mg (Antipyretic),Clear,42.2,Kumbh Mela,84,33,77,2.3,1,69,47.1
2023-12-23,PHC_045,Maharashtra,Rabies Immunoglobulin (ARV),Heatwave,26.4,Kumbh Mela,92,28,187,6.7,0,926,21.5
2023-12-23,PHC_047,Bihar,Snake Venom Antiserum,Clear,41.8,Holi,106,18,179,9.9,0,123,79.0
2023-12-23,PHC_047,Bihar,Snake Venom Antiserum,Monsoon/Heavy Rain,26.5,Local Fair,198,66,253,3.8,1,466,78.9
2023-12-23,PHC_048,Maharashtra,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,40.9,Diwali,153,54,366,6.8,0,589,19.3
2023-12-23,PHC_048,Maharashtra,ORS Packets,Clear,42.7,Local Fair,151,25,207,8.3,0,69,33.9
2023-12-23,PHC_049,Rajasthan,Snake Venom Antiserum,Monsoon/Heavy Rain,42.7,Holi,199,52,485,9.3,0,283,31.9
2023-12-24,PHC_001,Tamil Nadu,Oxytocin 10 IU (Maternal),High Humidity,38.1,None,42,15,195,13.0,0,885,51.1
2023-12-24,PHC_005,Tamil Nadu,Oxytocin 10 IU (Maternal),Heatwave,37.8,Local Fair,154,43,145,3.4,1,357,38.4
2023-12-24,PHC_006,Gujarat,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,22.1,Kumbh Mela,122,15,419,27.9,0,27,57.6
2023-12-24,PHC_006,Gujarat,Rabies Immunoglobulin (ARV),High Humidity,28.2,Local Fair,184,60,307,5.1,0,707,53.5
2023-12-24,PHC_007,Karnataka,Ceftriaxone 1g (Antibiotic),High Humidity,31.1,Kumbh Mela,149,50,277,5.5,0,741,59.6
2023-12-24,PHC_008,Gujarat,Snake Venom Antiserum,Heatwave,44.5,None,55,6,82,13.7,0,919,11.2
2023-12-24,PHC_009,Gujarat,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,31.3,Diwali,193,58,22,0.4,1,812,47.9
2023-12-24,PHC_010,Tamil Nadu,Ceftriaxone 1g (Antibiotic),Clear,34.0,None,94,14,254,18.1,0,334,53.6
2023-12-24,PHC_012,Bihar,ORS Packets,High Humidity,39.6,Local Fair,128,42,302,7.2,0,14,30.0
2023-12-24,PHC_012,Bihar,Paracetamol 500mg (Antipyretic),Clear,38.9,Holi,112,24,128,5.3,0,949,41.5
2023-12-24,PHC_012,Bihar,Ceftriaxone 1g (Antibiotic),Heatwave,32.0,Holi,116,28,203,7.2,0,190,12.2
2023-12-24,PHC_013,Bihar,Rabies Immunoglobulin (ARV),Heatwave,24.9,Diwali,122,29,395,13.6,0,605,32.0
2023-12-24,PHC_013,Bihar,Snake Venom Antiserum,Monsoon/Heavy Rain,41.8,Kumbh Mela,197,37,98,2.6,1,191,39.5
2023-12-24,PHC_013,Bihar,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,31.9,None,197,34,134,3.9,1,900,59.9
2023-12-24,PHC_014,Bihar,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,37.6,Diwali,215,42,440,10.5,0,1,50.1
2023-12-24,PHC_015,Uttar Pradesh,Amoxicillin 500mg (Antibiotic),Heatwave,31.1,Kumbh Mela,117,17,219,12.9,0,800,30.7
2023-12-24,PHC_016,Bihar,ORS Packets,Heatwave,29.2,Local Fair,160,57,167,2.9,1,677,77.6
2023-12-24,PHC_017,Maharashtra,Oxytocin 10 IU (Maternal),High Humidity,22.5,Holi,161,63,118,1.9,1,105,54.5
2023-12-24,PHC_017,Maharashtra,Amoxicillin 500mg (Antibiotic),Heatwave,37.5,None,136,28,482,17.2,0,638,12.0
2023-12-24,PHC_018,Rajasthan,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,33.8,Diwali,159,35,472,13.5,0,466,20.1
2023-12-24,PHC_018,Rajasthan,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,29.2,Kumbh Mela,136,51,167,3.3,1,527,22.3
2023-12-24,PHC_018,Rajasthan,Rabies Immunoglobulin (ARV),Heatwave,31.6,Diwali,116,22,66,3.0,1,302,62.6
2023-12-24,PHC_021,Bihar,Amoxicillin 500mg (Antibiotic),Heatwave,26.0,Kumbh Mela,96,29,158,5.4,0,54,10.1
2023-12-24,PHC_022,Tamil Nadu,Snake Venom Antiserum,Heatwave,22.1,Holi,85,19,64,3.4,1,388,73.1
2023-12-24,PHC_023,Rajasthan,Oxytocin 10 IU (Maternal),Heatwave,35.3,Diwali,191,37,381,10.3,0,788,17.6
2023-12-24,PHC_025,Gujarat,Ceftriaxone 1g (Antibiotic),Clear,28.6,Local Fair,117,18,63,3.5,1,730,79.1
2023-12-24,PHC_025,Gujarat,Rabies Immunoglobulin (ARV),High Humidity,33.4,Kumbh Mela,149,56,287,5.1,0,745,31.0
2023-12-24,PHC_027,Karnataka,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,39.9,Kumbh Mela,132,33,437,13.2,0,629,46.2
2023-12-24,PHC_027,Karnataka,Oxytocin 10 IU (Maternal),Clear,37.5,Local Fair,120,44,415,9.4,0,862,44.5
2023-12-24,PHC_031,Bihar,Oxytocin 10 IU (Maternal),Heatwave,30.2,Diwali,58,21,172,8.2,0,586,52.6
2023-12-24,PHC_033,Karnataka,Snake Venom Antiserum,High Humidity,42.6,Diwali,75,27,36,1.3,1,443,48.0
2023-12-24,PHC_035,Gujarat,Snake Venom Antiserum,Monsoon/Heavy Rain,37.5,Holi,210,23,134,5.8,0,214,75.8
2023-12-24,PHC_036,Tamil Nadu,ORS Packets,High Humidity,30.8,None,85,18,125,6.9,0,35,62.8
2023-12-24,PHC_038,Rajasthan,Oxytocin 10 IU (Maternal),Heatwave,32.3,Kumbh Mela,61,9,271,30.1,0,194,15.1
2023-12-24,PHC_038,Rajasthan,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,24.3,Local Fair,198,46,87,1.9,1,756,75.5
2023-12-24,PHC_040,Bihar,Oxytocin 10 IU (Maternal),Clear,32.5,None,136,49,498,10.2,0,512,71.4
2023-12-24,PHC_042,Rajasthan,Paracetamol 500mg (Antipyretic),Heatwave,31.1,None,144,46,289,6.3,0,437,20.7
2023-12-24,PHC_042,Rajasthan,Paracetamol 500mg (Antipyretic),High Humidity,24.9,Kumbh Mela,165,64,96,1.5,1,536,79.6
2023-12-24,PHC_044,Uttar Pradesh,ORS Packets,Heatwave,35.0,None,71,26,397,15.3,0,749,55.9
2023-12-24,PHC_044,Uttar Pradesh,Snake Venom Antiserum,Monsoon/Heavy Rain,43.9,Diwali,96,23,269,11.7,0,69,71.0
2023-12-24,PHC_045,Maharashtra,Oxytocin 10 IU (Maternal),High Humidity,38.5,Local Fair,167,28,425,15.2,0,939,62.1
2023-12-24,PHC_045,Maharashtra,Paracetamol 500mg (Antipyretic),Heatwave,27.3,Local Fair,163,59,69,1.2,1,403,63.2
2023-12-24,PHC_046,Assam,Snake Venom Antiserum,High Humidity,41.7,Kumbh Mela,71,15,481,32.1,0,642,53.3
2023-12-24,PHC_046,Assam,Amoxicillin 500mg (Antibiotic),Clear,40.6,Kumbh Mela,69,21,458,21.8,0,434,14.1
2023-12-24,PHC_046,Assam,Ceftriaxone 1g (Antibiotic),High Humidity,36.0,Holi,106,27,344,12.7,0,17,71.7
2023-12-24,PHC_046,Assam,Snake Venom Antiserum,High Humidity,32.4,Diwali,92,19,149,7.8,0,976,62.1
2023-12-24,PHC_048,Maharashtra,Rabies Immunoglobulin (ARV),High Humidity,44.6,Local Fair,68,13,476,36.6,0,725,24.1
2023-12-24,PHC_049,Rajasthan,Amoxicillin 500mg (Antibiotic),Clear,42.9,None,128,24,274,11.4,0,347,16.0
2023-12-24,PHC_049,Rajasthan,Amoxicillin 500mg (Antibiotic),Heatwave,27.3,Local Fair,131,35,276,7.9,0,617,13.7
2023-12-25,PHC_003,Uttar Pradesh,Ceftriaxone 1g (Antibiotic),High Humidity,34.1,Kumbh Mela,93,19,281,14.8,0,763,59.7
2023-12-25,PHC_007,Karnataka,Rabies Immunoglobulin (ARV),High Humidity,33.8,Holi,95,31,421,13.6,0,590,15.7
2023-12-25,PHC_009,Gujarat,ORS Packets,High Humidity,43.1,Diwali,128,50,440,8.8,0,558,17.9
2023-12-25,PHC_009,Gujarat,Amoxicillin 500mg (Antibiotic),Heatwave,23.0,Kumbh Mela,118,13,202,15.5,0,876,18.5
2023-12-25,PHC_009,Gujarat,Rabies Immunoglobulin (ARV),Clear,42.7,Local Fair,113,17,488,28.7,0,113,71.8
2023-12-25,PHC_010,Tamil Nadu,Rabies Immunoglobulin (ARV),High Humidity,22.4,Kumbh Mela,178,44,222,5.0,0,254,71.7
2023-12-25,PHC_011,Uttar Pradesh,Amoxicillin 500mg (Antibiotic),Clear,43.1,Diwali,119,16,257,16.1,0,601,70.9
2023-12-25,PHC_015,Uttar Pradesh,Snake Venom Antiserum,High Humidity,39.1,Diwali,105,34,457,13.4,0,744,20.9
2023-12-25,PHC_016,Bihar,Amoxicillin 500mg (Antibiotic),Heatwave,36.3,None,53,10,140,14.0,0,742,76.5
2023-12-25,PHC_017,Maharashtra,ORS Packets,Monsoon/Heavy Rain,42.8,Local Fair,193,32,446,13.9,0,374,69.9
2023-12-25,PHC_018,Rajasthan,ORS Packets,Heatwave,24.1,Holi,158,17,121,7.1,0,622,66.1
2023-12-25,PHC_020,Tamil Nadu,Amoxicillin 500mg (Antibiotic),Clear,25.1,Kumbh Mela,131,40,317,7.9,0,719,57.5
2023-12-25,PHC_021,Bihar,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,32.8,Diwali,195,76,384,5.1,0,173,34.2
2023-12-25,PHC_024,Maharashtra,ORS Packets,Monsoon/Heavy Rain,35.2,Local Fair,213,57,222,3.9,1,743,43.4
2023-12-25,PHC_025,Gujarat,Amoxicillin 500mg (Antibiotic),Clear,39.7,Holi,128,37,278,7.5,0,17,61.4
2023-12-25,PHC_025,Gujarat,Snake Venom Antiserum,Monsoon/Heavy Rain,34.3,Holi,106,36,489,13.6,0,692,43.5
2023-12-25,PHC_030,Uttar Pradesh,ORS Packets,Heatwave,39.1,Holi,156,59,340,5.8,0,936,24.7
2023-12-25,PHC_030,Uttar Pradesh,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,37.3,Local Fair,173,42,469,11.2,0,726,67.2
2023-12-25,PHC_038,Rajasthan,Ceftriaxone 1g (Antibiotic),High Humidity,40.0,Diwali,118,19,341,17.9,0,211,49.8
2023-12-25,PHC_041,Maharashtra,Rabies Immunoglobulin (ARV),Heatwave,27.6,Holi,104,33,487,14.8,0,288,35.3
2023-12-25,PHC_042,Rajasthan,ORS Packets,High Humidity,36.6,None,129,27,63,2.3,1,531,25.5
2023-12-25,PHC_044,Uttar Pradesh,Oxytocin 10 IU (Maternal),Clear,32.6,Kumbh Mela,142,46,50,1.1,1,23,71.5
2023-12-25,PHC_046,Assam,Oxytocin 10 IU (Maternal),Heatwave,22.6,Holi,156,42,63,1.5,1,971,79.1
2023-12-25,PHC_047,Bihar,Paracetamol 500mg (Antipyretic),Clear,42.5,Local Fair,154,35,425,12.1,0,72,25.5
2023-12-26,PHC_003,Uttar Pradesh,Snake Venom Antiserum,Clear,35.0,None,32,8,485,60.6,0,702,47.7
2023-12-26,PHC_003,Uttar Pradesh,Paracetamol 500mg (Antipyretic),Clear,42.3,Diwali,123,43,162,3.8,1,547,22.7
2023-12-26,PHC_005,Tamil Nadu,Rabies Immunoglobulin (ARV),Clear,40.9,None,61,21,392,18.7,0,161,63.6
2023-12-26,PHC_005,Tamil Nadu,Oxytocin 10 IU (Maternal),Heatwave,37.2,None,132,32,203,6.3,0,65,79.9
2023-12-26,PHC_007,Karnataka,Rabies Immunoglobulin (ARV),Clear,26.4,Diwali,160,49,303,6.2,0,763,63.8
2023-12-26,PHC_010,Tamil Nadu,Ceftriaxone 1g (Antibiotic),Clear,37.5,Local Fair,101,12,12,1.0,1,13,12.3
2023-12-26,PHC_012,Bihar,Snake Venom Antiserum,High Humidity,42.5,Local Fair,166,28,24,0.9,1,485,24.0
2023-12-26,PHC_012,Bihar,Amoxicillin 500mg (Antibiotic),Clear,30.3,Diwali,46,13,78,6.0,0,102,62.2
2023-12-26,PHC_012,Bihar,Ceftriaxone 1g (Antibiotic),High Humidity,26.9,Holi,153,20,390,19.5,0,814,34.7
2023-12-26,PHC_014,Bihar,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,38.0,Kumbh Mela,214,72,174,2.4,1,588,22.1
2023-12-26,PHC_018,Rajasthan,Amoxicillin 500mg (Antibiotic),High Humidity,44.0,Kumbh Mela,126,34,236,6.9,0,595,66.1
2023-12-26,PHC_019,Maharashtra,Rabies Immunoglobulin (ARV),High Humidity,27.6,Kumbh Mela,111,16,236,14.8,0,115,31.3
2023-12-26,PHC_022,Tamil Nadu,ORS Packets,Clear,26.4,Kumbh Mela,118,28,119,4.2,1,355,42.9
2023-12-26,PHC_023,Rajasthan,ORS Packets,Heatwave,23.5,None,122,22,28,1.3,1,986,11.4
2023-12-26,PHC_024,Maharashtra,Ceftriaxone 1g (Antibiotic),Heatwave,38.8,Diwali,117,24,450,18.8,0,61,20.6
2023-12-26,PHC_024,Maharashtra,Oxytocin 10 IU (Maternal),Heatwave,34.8,None,71,27,286,10.6,0,206,23.3
2023-12-26,PHC_025,Gujarat,Rabies Immunoglobulin (ARV),Clear,32.4,Diwali,87,24,407,17.0,0,910,78.7
2023-12-26,PHC_026,Karnataka,ORS Packets,High Humidity,30.8,Holi,167,35,175,5.0,0,425,39.7
2023-12-26,PHC_029,Karnataka,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,35.1,Diwali,145,17,383,22.5,0,968,34.1
2023-12-26,PHC_029,Karnataka,ORS Packets,High Humidity,33.6,Diwali,42,10,126,12.6,0,856,35.6
2023-12-26,PHC_030,Uttar Pradesh,Rabies Immunoglobulin (ARV),Heatwave,25.2,Local Fair,174,17,208,12.2,0,395,77.3
2023-12-26,PHC_033,Karnataka,Oxytocin 10 IU (Maternal),Heatwave,31.0,Kumbh Mela,143,33,145,4.4,1,278,61.7
2023-12-26,PHC_033,Karnataka,ORS Packets,Monsoon/Heavy Rain,22.9,None,193,36,222,6.2,0,170,35.9
2023-12-26,PHC_034,Uttar Pradesh,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,37.8,Diwali,126,31,99,3.2,1,553,50.3
2023-12-26,PHC_035,Gujarat,Snake Venom Antiserum,Monsoon/Heavy Rain,43.1,Kumbh Mela,183,38,131,3.4,1,744,17.5
2023-12-26,PHC_035,Gujarat,Ceftriaxone 1g (Antibiotic),Clear,29.5,None,53,7,417,59.6,0,391,57.8
2023-12-26,PHC_038,Rajasthan,ORS Packets,Monsoon/Heavy Rain,30.6,Holi,146,57,426,7.5,0,893,64.0
2023-12-26,PHC_040,Bihar,Ceftriaxone 1g (Antibiotic),Heatwave,25.3,Diwali,117,43,60,1.4,1,929,25.4
2023-12-26,PHC_040,Bihar,Rabies Immunoglobulin (ARV),Clear,24.3,Diwali,81,23,257,11.2,0,27,52.2
2023-12-26,PHC_040,Bihar,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,42.1,None,132,49,345,7.0,0,582,77.8
2023-12-26,PHC_040,Bihar,Snake Venom Antiserum,Clear,33.9,Kumbh Mela,137,52,252,4.8,1,649,40.5
2023-12-26,PHC_043,Uttar Pradesh,Ceftriaxone 1g (Antibiotic),High Humidity,22.6,Local Fair,157,25,232,9.3,0,503,61.7
2023-12-26,PHC_044,Uttar Pradesh,Paracetamol 500mg (Antipyretic),Clear,42.4,Holi,158,36,52,1.4,1,764,76.1
2023-12-26,PHC_044,Uttar Pradesh,ORS Packets,Monsoon/Heavy Rain,43.8,Holi,77,29,453,15.6,0,580,54.4
2023-12-26,PHC_044,Uttar Pradesh,Rabies Immunoglobulin (ARV),Clear,32.4,Kumbh Mela,57,21,211,10.0,0,62,30.6
2023-12-26,PHC_047,Bihar,Oxytocin 10 IU (Maternal),Clear,26.8,Holi,66,14,488,34.9,0,773,17.1
2023-12-26,PHC_049,Rajasthan,Snake Venom Antiserum,Clear,34.6,Kumbh Mela,75,26,114,4.4,1,349,42.6
2023-12-26,PHC_049,Rajasthan,Oxytocin 10 IU (Maternal),Clear,43.0,None,111,41,260,6.3,0,350,23.2
2023-12-26,PHC_049,Rajasthan,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,39.0,Holi,140,53,445,8.4,0,330,43.1
2023-12-26,PHC_049,Rajasthan,Rabies Immunoglobulin (ARV),Heatwave,38.0,Holi,122,17,404,23.8,0,709,15.5
2023-12-26,PHC_050,Maharashtra,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,41.7,Kumbh Mela,201,34,463,13.6,0,554,75.1
2023-12-26,PHC_050,Maharashtra,ORS Packets,High Humidity,42.1,Holi,174,46,61,1.3,1,769,43.2
2023-12-27,PHC_001,Tamil Nadu,ORS Packets,High Humidity,32.8,Kumbh Mela,124,18,7,0.4,1,377,58.8
2023-12-27,PHC_002,Karnataka,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,26.3,Diwali,133,27,342,12.7,0,49,32.6
2023-12-27,PHC_003,Uttar Pradesh,Ceftriaxone 1g (Antibiotic),High Humidity,36.5,Kumbh Mela,115,26,86,3.3,1,785,16.4
2023-12-27,PHC_003,Uttar Pradesh,Snake Venom Antiserum,Heatwave,41.5,Local Fair,158,26,274,10.5,0,895,57.3
2023-12-27,PHC_004,Karnataka,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,43.9,None,79,29,395,13.6,0,873,18.6
2023-12-27,PHC_005,Tamil Nadu,Paracetamol 500mg (Antipyretic),High Humidity,29.1,Kumbh Mela,95,29,341,11.8,0,721,35.0
2023-12-27,PHC_008,Gujarat,ORS Packets,Monsoon/Heavy Rain,36.9,Local Fair,249,70,189,2.7,1,345,28.1
2023-12-27,PHC_008,Gujarat,ORS Packets,Monsoon/Heavy Rain,44.1,Holi,216,72,423,5.9,0,693,67.0
2023-12-27,PHC_009,Gujarat,Snake Venom Antiserum,Heatwave,26.3,None,144,47,106,2.3,1,431,45.6
2023-12-27,PHC_011,Uttar Pradesh,ORS Packets,Monsoon/Heavy Rain,30.3,Kumbh Mela,212,58,388,6.7,0,810,60.1
2023-12-27,PHC_011,Uttar Pradesh,Rabies Immunoglobulin (ARV),Heatwave,44.7,Local Fair,96,11,1,0.1,1,712,34.4
2023-12-27,PHC_015,Uttar Pradesh,ORS Packets,Heatwave,38.5,Kumbh Mela,89,17,324,19.1,0,987,43.2
2023-12-27,PHC_019,Maharashtra,Amoxicillin 500mg (Antibiotic),Clear,32.0,Local Fair,141,43,253,5.9,0,962,27.7
2023-12-27,PHC_025,Gujarat,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,34.4,Diwali,137,46,166,3.6,1,364,54.8
2023-12-27,PHC_025,Gujarat,Amoxicillin 500mg (Antibiotic),Clear,39.0,None,132,41,222,5.4,0,772,38.8
2023-12-27,PHC_025,Gujarat,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,31.1,None,83,9,142,15.8,0,388,51.5
2023-12-27,PHC_026,Karnataka,Ceftriaxone 1g (Antibiotic),Heatwave,29.7,Kumbh Mela,150,53,194,3.7,1,174,11.5
2023-12-27,PHC_027,Karnataka,Snake Venom Antiserum,Clear,27.8,Local Fair,97,31,484,15.6,0,505,52.1
2023-12-27,PHC_027,Karnataka,Ceftriaxone 1g (Antibiotic),High Humidity,43.9,Holi,47,12,427,35.6,0,583,36.0
2023-12-27,PHC_030,Uttar Pradesh,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,39.9,Local Fair,202,20,125,6.2,0,570,37.2
2023-12-27,PHC_030,Uttar Pradesh,ORS Packets,Clear,25.5,Diwali,149,31,150,4.8,1,780,38.9
2023-12-27,PHC_033,Karnataka,Oxytocin 10 IU (Maternal),High Humidity,25.8,Local Fair,167,19,248,13.1,0,49,32.3
2023-12-27,PHC_037,Rajasthan,Amoxicillin 500mg (Antibiotic),Heatwave,34.2,None,122,46,392,8.5,0,718,59.8
2023-12-27,PHC_038,Rajasthan,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,33.9,Holi,176,54,477,8.8,0,129,12.2
2023-12-27,PHC_040,Bihar,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,39.5,None,153,29,79,2.7,1,708,47.1
2023-12-27,PHC_042,Rajasthan,Snake Venom Antiserum,Heatwave,32.0,None,74,8,482,60.2,0,522,37.0
2023-12-27,PHC_042,Rajasthan,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,36.7,Holi,172,41,221,5.4,0,752,62.5
2023-12-27,PHC_043,Uttar Pradesh,Ceftriaxone 1g (Antibiotic),Clear,44.7,None,124,38,467,12.3,0,348,59.2
2023-12-27,PHC_047,Bihar,Snake Venom Antiserum,Monsoon/Heavy Rain,36.8,Holi,137,29,385,13.3,0,803,76.9
2023-12-27,PHC_048,Maharashtra,Snake Venom Antiserum,High Humidity,29.4,Diwali,67,26,280,10.8,0,836,17.9
2023-12-27,PHC_048,Maharashtra,Oxytocin 10 IU (Maternal),Heatwave,25.9,Local Fair,115,37,324,8.8,0,101,72.2
2023-12-28,PHC_002,Karnataka,ORS Packets,High Humidity,36.5,Local Fair,93,20,295,14.8,0,407,38.1
2023-12-28,PHC_003,Uttar Pradesh,Oxytocin 10 IU (Maternal),Clear,44.3,None,53,14,188,13.4,0,347,11.3
2023-12-28,PHC_004,Karnataka,Snake Venom Antiserum,Clear,34.2,Local Fair,127,14,420,30.0,0,341,54.4
2023-12-28,PHC_004,Karnataka,Amoxicillin 500mg (Antibiotic),High Humidity,43.7,Holi,150,52,295,5.7,0,391,56.4
2023-12-28,PHC_006,Gujarat,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,41.3,Holi,176,68,436,6.4,0,545,23.6
2023-12-28,PHC_007,Karnataka,ORS Packets,High Humidity,25.9,Kumbh Mela,166,18,170,9.4,0,900,53.8
2023-12-28,PHC_008,Gujarat,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,33.8,Kumbh Mela,102,34,358,10.5,0,343,27.8
2023-12-28,PHC_009,Gujarat,Ceftriaxone 1g (Antibiotic),High Humidity,35.4,Kumbh Mela,137,21,134,6.4,0,95,47.6
2023-12-28,PHC_009,Gujarat,Ceftriaxone 1g (Antibiotic),Clear,40.6,Holi,104,28,464,16.6,0,858,10.1
2023-12-28,PHC_019,Maharashtra,Rabies Immunoglobulin (ARV),Clear,23.6,None,37,13,393,30.2,0,784,11.1
2023-12-28,PHC_020,Tamil Nadu,ORS Packets,Clear,37.4,None,132,20,261,13.1,0,366,26.0
2023-12-28,PHC_022,Tamil Nadu,Oxytocin 10 IU (Maternal),High Humidity,38.7,Diwali,67,9,51,5.7,0,622,51.7
2023-12-28,PHC_023,Rajasthan,Amoxicillin 500mg (Antibiotic),High Humidity,41.1,None,86,14,323,23.1,0,290,27.5
2023-12-28,PHC_025,Gujarat,ORS Packets,Monsoon/Heavy Rain,37.3,Local Fair,143,38,392,10.3,0,213,72.6
2023-12-28,PHC_026,Karnataka,Ceftriaxone 1g (Antibiotic),High Humidity,36.1,None,96,15,148,9.9,0,924,64.3
2023-12-28,PHC_027,Karnataka,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,27.8,Diwali,232,55,11,0.2,1,271,62.7
2023-12-28,PHC_028,Gujarat,Amoxicillin 500mg (Antibiotic),Clear,24.8,Kumbh Mela,171,51,414,8.1,0,436,69.4
2023-12-28,PHC_029,Karnataka,ORS Packets,Monsoon/Heavy Rain,27.4,Holi,227,69,493,7.1,0,861,18.7
2023-12-28,PHC_030,Uttar Pradesh,ORS Packets,Heatwave,24.3,None,82,9,379,42.1,0,755,77.1
2023-12-28,PHC_031,Bihar,ORS Packets,Monsoon/Heavy Rain,41.7,Kumbh Mela,201,46,299,6.5,0,344,19.6
2023-12-28,PHC_032,Rajasthan,Oxytocin 10 IU (Maternal),Heatwave,40.8,Local Fair,134,38,132,3.5,1,758,18.8
2023-12-28,PHC_033,Karnataka,Paracetamol 500mg (Antipyretic),Clear,33.5,None,109,26,239,9.2,0,721,18.5
2023-12-28,PHC_035,Gujarat,ORS Packets,High Humidity,33.2,Diwali,115,40,490,12.2,0,161,25.2
2023-12-28,PHC_040,Bihar,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,38.0,Kumbh Mela,156,61,97,1.6,1,282,48.4
2023-12-28,PHC_040,Bihar,Paracetamol 500mg (Antipyretic),Heatwave,43.8,None,88,23,247,10.7,0,743,37.7
2023-12-28,PHC_041,Maharashtra,ORS Packets,Heatwave,35.8,Holi,74,26,40,1.5,1,404,68.1
2023-12-28,PHC_042,Rajasthan,Oxytocin 10 IU (Maternal),Heatwave,29.0,Kumbh Mela,154,51,174,3.4,1,435,11.1
2023-12-28,PHC_042,Rajasthan,Amoxicillin 500mg (Antibiotic),Heatwave,36.9,Local Fair,110,42,278,6.6,0,126,69.1
2023-12-28,PHC_044,Uttar Pradesh,Rabies Immunoglobulin (ARV),Heatwave,25.3,Holi,121,38,401,10.6,0,179,52.2
